QuestionID,カテゴリ番号,うわさの内容,interest_データ数,interest_平均値,interest_SD,AOI_データ数,AOI_平均値,AOI_SD,privacy_データ数,privacy_平均値,privacy_SD,polarity_データ数,polarity_平均値,polarity_SD
1.0,29,Aさんは大阪大学を愛している,46,3.739130434782609,1.8431227439526006,47,5.1063829787234045,1.3226133970154872,47,3.893617021276596,1.7965430881362305,47,5.659574468085107,1.1846224080983496
1.0,31,Aさんはギターを弾いている,48,4.354166666666667,1.6693683776032908,48,3.2083333333333335,1.5152885173392368,48,2.5625,1.5285405360057567,48,5.625,1.0442344238315904
1.0,32,Aさんは1時間以上ピアノを弾いた,48,4.083333333333333,1.635163253393442,48,4.25,1.2799601057612795,48,3.3958333333333335,1.7349913646646753,48,5.25,1.1392420025725578
1.0,33,Aさんは試合はいつも負けている,47,3.7872340425531914,1.7561837357174563,48,3.7916666666666665,1.3039764606499145,47,4.468085106382978,1.3649504502837748,48,1.8125,0.8418887074576312
1.0,34,Aさんは新しい趣味を始めた,48,4.979166666666667,1.7441645361255382,48,2.2291666666666665,0.92804033600282,48,2.9791666666666665,1.6820653886312522,48,6.166666666666667,0.6302087912488814
1.0,35,Aさんは仕事終わりにジムに通っている,48,4.4375,1.5145570239259412,48,2.9583333333333335,1.3201923350097289,48,2.8333333333333335,1.60230330665727,48,5.958333333333333,0.7978250577006437
1.0,36,Aさんは写真を撮っている,48,4.354166666666667,1.669368377603291,48,1.7916666666666667,0.9215697369932697,48,2.5416666666666665,1.367686870554267,48,5.541666666666667,0.9666422105001246
1.0,37,Aさんはオンラインゲームでランク上げをしている,48,3.7916666666666665,1.9888875681810798,48,2.9375,1.3590711784469225,48,3.8958333333333335,1.6142923267834903,48,5.041666666666667,0.944374910526114
1.0,38,Aさんは褒められた,48,4.1875,1.8060919370581285,48,1.9375,0.9318535635118789,48,2.8125,1.6065855163285259,48,6.5625,0.6156211186290864
1.0,39,Aさんは筋トレを始めている,48,4.270833333333333,1.7472115575826392,48,2.4166666666666665,0.8208281581721153,48,2.6458333333333335,1.8041274585030909,48,5.979166666666667,0.7576442586696185
1.0,40,Aさんは週末のランニングを楽しんだ,48,3.7916666666666665,1.6879842357503945,48,2.9166666666666665,1.334219563629477,48,2.5833333333333335,1.5275252316519468,48,6.229166666666667,0.721687836487032
1.0,41,Aさんは最近、好きな本を読んでいる,48,4.666666666666667,1.5064871543094192,48,2.0625,0.9980033257949957,48,2.4166666666666665,1.6351632533934424,48,6.145833333333333,0.7986580056125889
1.0,42,Aさんは常に手帳を携帯している,48,2.6666666666666665,1.5619591262439414,48,2.8333333333333335,1.1909826683508273,48,3.4583333333333335,1.9456261184790367,48,4.625,0.9592772101730797
1.0,43,Aさんはバスに乗ったことがない,48,4.1875,1.794272803566119,48,6.291666666666667,0.7706955502698024,48,4.416666666666667,1.7238419897640733,48,3.1666666666666665,0.9070253775176267
1.0,44,Aさんは日本酒を飲んだ,48,3.5208333333333335,1.7009332023525343,48,2.0208333333333335,0.6681057163555411,48,2.4166666666666665,1.350072233423454,48,4.979166666666667,1.0414716129436157
